time (seconds),encoderLeft (meters),encoderRight (meters)
49.701,0.5431274771690369,0.695793867111206
49.802,0.5481262803077698,0.7007925510406494
49.902,0.5531250834465027,0.7057912349700928
50.002,0.5581239461898804,0.7107899785041809
50.101,0.5631228089332581,0.7157886624336243
50.202,0.5681215524673462,0.7207873463630676
50.3,0.5731204152107239,0.725786030292511
50.401,0.5781192183494568,0.7307847142219543
50.502,0.5831180810928345,0.7357833981513977
50.601,0.5881168842315674,0.7407821416854858
50.701,0.5931156873703003,0.7457808256149292
50.802,0.5981144905090332,0.7507795095443726
50.902,0.6031133532524109,0.7557781338691711
51.001,0.6081121563911438,0.7607768177986145
51.098,0.6131109595298767,0.7657755613327026
51.202,0.6181098818778992,0.7707743048667908
51.302,0.6231086850166321,0.7757729887962341
51.401,0.628107488155365,0.7807716727256775
51.501,0.6331063508987427,0.7857704162597656
51.602,0.6381052136421204,0.790769100189209
51.701,0.6431040167808533,0.7957677841186523
51.802,0.648102879524231,0.8007665276527405
51.902,0.6531016826629639,0.8057652115821838
52.002,0.6581005454063416,0.810763955116272
52.101,0.6630993485450745,0.8157626390457153
52.201,0.6680982708930969,0.8207613825798035
52.295,0.6730970740318298,0.8257600665092468
52.401,0.6780959367752075,0.830758810043335
52.493,0.6830947399139404,0.8357574939727783
52.602,0.6880936026573181,0.8407561779022217
52.702,0.6930924654006958,0.8457549214363098
52.8,0.6980912685394287,0.8507536053657532
52.902,0.7030901312828064,0.8557522892951965
53.002,0.7080889344215393,0.8607509732246399
53.102,0.713087797164917,0.865749716758728
53.201,0.7180866003036499,0.8707484006881714
53.301,0.7230854034423828,0.8757470846176147
53.402,0.7280842661857605,0.8807458281517029
53.501,0.733083188533783,0.885744571685791
53.602,0.7380819916725159,0.8907432556152344
53.701,0.7430808544158936,0.8957419991493225
53.802,0.7480796575546265,0.9007406830787659
53.902,0.7530784606933594,0.9057393670082092
54,0.7580773234367371,0.9107381105422974
54.1,0.76307612657547,0.9157367944717407
54.201,0.7680749893188477,0.9207354784011841
54.301,0.7730738520622253,0.9257342219352722
54.401,0.7780726552009583,0.9307329058647156
54.501,0.7830715179443359,0.9357316493988037
54.602,0.7880208492279053,0.9406808614730835
54.702,0.7880338430404663,0.9406707286834717
54.801,0.7892065644264221,0.9394950866699219
54.902,0.7903800010681152,0.9383187294006348
55.003,0.7915534377098083,0.9371423125267029
55.101,0.7927268743515015,0.9359659552574158
55.201,0.7939003109931946,0.9347895979881287
55.302,0.7950737476348877,0.9336131811141968
55.402,0.7962472438812256,0.9324368238449097
55.508,0.7974206805229187,0.9312604665756226
55.602,0.7985941171646118,0.9300840497016907
55.702,0.7997675538063049,0.9289076328277588
55.802,0.800940990447998,0.9277312755584717
55.9,0.8021143674850464,0.9265548586845398
56.002,0.8032878637313843,0.9253785014152527
56.102,0.8044613003730774,0.9242021441459656
56.2,0.8056347370147705,0.9230257272720337
56.301,0.8068081736564636,0.9218493700027466
56.399,0.807981550693512,0.9206729531288147
56.502,0.8091549873352051,0.9194965362548828
56.601,0.8103284239768982,0.9183201789855957
56.7,0.8115018606185913,0.9171438217163086
56.802,0.8126752972602844,0.9159674048423767
56.897,0.8138487339019775,0.9147909879684448
57.002,0.8150221705436707,0.9136146306991577
57.101,0.8161956071853638,0.9124382734298706
57.202,0.8173691034317017,0.9112619161605835
57.303,0.81854248046875,0.9100854992866516
57.401,0.8197159171104431,0.9089091420173645
57.501,0.820889413356781,0.9077327847480774
57.601,0.8221007585525513,0.9066175818443298
57.702,0.8270981907844543,0.9116125106811523
57.802,0.8320969343185425,0.9166111350059509
57.902,0.8370957970619202,0.9216098785400391
58.003,0.8420946598052979,0.9266085624694824
58.1,0.8470935225486755,0.9316073060035706
58.202,0.8520923256874084,0.9366059899330139
58.302,0.8570911884307861,0.941604733467102
58.402,0.862089991569519,0.9466034173965454
58.502,0.8670888543128967,0.9516021609306335
58.597,0.8720876574516296,0.9566008448600769
58.703,0.8770864605903625,0.9615995287895203
58.802,0.8820853233337402,0.9665982127189636
58.902,0.8870841860771179,0.9715969562530518
59.002,0.8920829892158508,0.9765956401824951
59.102,0.8970818519592285,0.9815943241119385
59.201,0.9020807147026062,0.9865930676460266
59.302,0.9070795178413391,0.99159175157547
59.402,0.9120783805847168,0.9965904951095581
59.502,0.9170771837234497,1.0015891790390015
59.6,0.9220760464668274,1.0065878629684448
59.702,0.9270749092102051,1.0115866661071777
59.792,0.932073712348938,1.016585350036621
